target_name,validation_protocol,fold,seed,train_positive_rate,test_positive_rate,train_event_count,test_event_count
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260627,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260625,0.10004290004290005,0.10686777231865091,18656,4981
arousal_spike_rows_2_6_train_q90,grouped_video,3,20260626,0.10004290004290005,0.10686777231865091,18656,4981
